-70.3199996948242,86.1399993896484,16.1900005340576
-66.2399978637695,85.9000015258789,10.9099998474121
-62.1599998474121,86.1399993896484,6.59000015258789
-59.7599983215332,86.1399993896484,4.67000007629395
-54.9599990844727,86.1399993896484,-0.370000004768372
-53.0400009155273,86.1399993896484,-2.52999997138977
-50.8800010681152,86.1399993896484,-4.69000005722046
-48.7200012207031,86.1399993896484,-6.84999990463257
-45.8400001525879,86.379997253418,-9.25
-44.6399993896484,86.620002746582,-10.9300003051758
-42.9599990844727,86.620002746582,-12.6099996566772
-40.7999992370605,86.620002746582,-14.7700004577637
-38.8800010681152,86.8600006103516,-16.2099990844727
-37.439998626709,86.8600006103516,-18.1299991607666
-35.2799987792969,87.0999984741211,-20.0499992370605
-33.1199989318848,87.0999984741211,-22.2099990844727
-32.6399993896484,86.8600006103516,-23.4099998474121
-28.7999992370605,87.3399963378906,-25.8099994659424
-27.3600006103516,87.3399963378906,-28.2099990844727
-25.2000007629395,87.5800018310547,-30.1299991607666
-23.2800006866455,87.5800018310547,-31.8099994659424
-22.0799999237061,87.5800018310547,-33.4900016784668
-20.6399993896484,88.0599975585938,-35.1699981689453
-18,88.0599975585938,-37.810001373291
-16.0799999237061,88.0599975585938,-39.7299995422363
-13.4399995803833,88.0599975585938,-41.6500015258789
-11.7600002288818,88.0599975585938,-43.0900001525879
-10.3199996948242,88.3000030517578,-45.0099983215332
-8.39999961853027,89.2600021362305,-46.689998626709
-6.48000001907349,89.0199966430664,-49.0900001525879
-4.55999994277954,89.2600021362305,-50.5299987792969
-3.83999991416931,89.2600021362305,-51.0099983215332
-3.83999991416931,89.2600021362305,-51.0099983215332
-3.83999991416931,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-4.07999992370605,89.2600021362305,-51.0099983215332
-3.83999991416931,89.0199966430664,-51.25
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.83999991416931,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.83999991416931,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.83999991416931,89.2600021362305,-51.0099983215332
-2.88000011444092,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.0199966430664,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-4.55999994277954,89.2600021362305,-51.0099983215332
-3.83999991416931,89.0199966430664,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.83999991416931,89.0199966430664,-51.0099983215332
-3.83999991416931,89.2600021362305,-51.25
-3.83999991416931,89.2600021362305,-51.0099983215332
-3.83999991416931,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.0199966430664,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.83999991416931,89.2600021362305,-51.25
-3.83999991416931,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.83999991416931,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.0099983215332
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.83999991416931,89.2600021362305,-51.25
-3.83999991416931,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.4900016784668
-3.59999990463257,89.2600021362305,-51.25
-3.83999991416931,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.11999988555908,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.59999990463257,89.2600021362305,-51.25
-3.83999991416931,89.2600021362305,-51.0099983215332
-3.83999991416931,89.2600021362305,-50.5299987792969
-3.59999990463257,89.2600021362305,-49.0900001525879
-3.59999990463257,89.2600021362305,-46.9300003051758
-3.83999991416931,89.2600021362305,-44.2900009155273
-3.59999990463257,89.2600021362305,-43.810001373291
-3.59999990463257,89.2600021362305,-41.8899993896484
-3.59999990463257,89.2600021362305,-40.4500007629395
-3.59999990463257,89.2600021362305,-38.7700004577637
-3.35999989509583,89.2600021362305,-36.8499984741211
-3.35999989509583,89.2600021362305,-34.9300003051758
-3.35999989509583,89.2600021362305,-33.25
-3.35999989509583,89.2600021362305,-31.0900001525879
-3.35999989509583,89.2600021362305,-29.4099998474121
-3.11999988555908,89.2600021362305,-27.0100002288818
-3.11999988555908,89.2600021362305,-24.8500003814697
-3.11999988555908,89.2600021362305,-23.1700000762939
-3.35999989509583,89.2600021362305,-21.7299995422363
-3.11999988555908,89.2600021362305,-20.0499992370605
-3.35999989509583,89.2600021362305,-17.8899993896484
-3.11999988555908,89.2600021362305,-15.7299995422363
-3.11999988555908,89.2600021362305,-14.289999961853
-3.11999988555908,89.2600021362305,-12.6099996566772
-3.11999988555908,89.2600021362305,-10.4499998092651
-3.11999988555908,89.2600021362305,-8.28999996185303
-3.11999988555908,89.2600021362305,-6.13000011444092
-3.35999989509583,89.2600021362305,-4.69000005722046
-3.11999988555908,89.2600021362305,-2.52999997138977
-3.35999989509583,89.2600021362305,-0.850000023841858
-3.35999989509583,89.2600021362305,0.829999983310699
-3.11999988555908,89.2600021362305,3.71000003814697
-3.11999988555908,89.2600021362305,5.15000009536743
-3.35999989509583,89.2600021362305,6.82999992370605
-3.11999988555908,89.2600021362305,8.51000022888184
-3.11999988555908,89.2600021362305,10.6700000762939
-3.11999988555908,89.2600021362305,12.8299999237061
-3.11999988555908,89.2600021362305,14.5100002288818
-3.11999988555908,89.2600021362305,15.9499998092651
-3.11999988555908,89.2600021362305,17.8700008392334
-3.11999988555908,89.2600021362305,19.7900009155273
-3.11999988555908,89.2600021362305,21.9500007629395
-3.35999989509583,89.2600021362305,24.5900001525879
